Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
55,4,8,0,1,10.369999999999992,18,56,76,22,80,14,14.45699999999999,20.312999999999985,0.061,6.038999999999995,20,19,1,12,72,88,1,21,3,0,18,4.5,6,L,0.20079166666666665,0.23082954545454543,0.061,0.28757142857142853
55,5,9,0,6,8.844999999999994,12,54,11,67,1,10,10.613999999999992,8.600999999999994,0.305,0.9149999999999996,17,10,2,6,61,41,3,10,6,0.5,40,5.5,6,L,0.174,0.20978048780487804,0.10166666666666667,0.0915
55,5,10,0,7,13.785999999999989,14,60,13,17,14,112,13.846999999999989,2.0739999999999985,7.258999999999994,2.744999999999998,15,6,14,8,61,8,28,10,6,0.5,38,5,6,L,0.22699999999999998,0.25925,0.25925,0.27449999999999997
56,1,1,0,4,23.362999999999982,16,92,98,102,99,97,27.388999999999978,0.061,1.8299999999999987,0.366,20,1,4,2,106,1,4,2,2,1,24,2,6,L,0.25838679245283014,0.061,0.4574999999999999,0.183
56,1,2,0,1,39.83299999999997,14,173,74,62,40,38,40.62599999999997,6.587999999999995,7.075999999999994,7.685999999999994,17,12,13,13,178,28,35,29,3,0,17,4.25,6,L,0.22823595505617977,0.23528571428571426,0.20217142857142856,0.2650344827586206
56,2,3,0,3,15.981999999999987,12,75,15,26,18,68,29.706999999999976,1.0369999999999995,0.305,2.561999999999998,20,4,2,7,135,5,2,13,5,0,21,5.25,6,L,0.22005185185185183,0.2074,0.1525,0.19707692307692307
56,2,4,0,2,19.214999999999986,20,92,60,51,37,38,20.251999999999985,0.9759999999999995,8.417999999999994,0.244,20,3,16,2,100,3,43,2,4,0,18,4.5,6,L,0.20251999999999998,0.3253333333333333,0.1957674418604651,0.122
56,3,5,0,10,40.25999999999997,14,192,86,90,17,24,40.56499999999997,1.1589999999999994,1.0369999999999995,1.2809999999999993,16,4,3,5,194,4,3,8,3,0,18,4.5,6,L,0.2090979381443299,0.28974999999999995,0.3456666666666665,0.160125
56,3,6,0,6,13.785999999999989,17,73,3,10,4,7,14.578999999999988,1.9519999999999986,1.585999999999999,0.5489999999999999,20,6,10,3,79,8,11,3,6,1,72,6,6,L,0.18454430379746833,0.244,0.1441818181818182,0.183
56,4,7,0,4,51.11799999999996,18,203,98,103,15,20,51.78899999999996,2.805999999999998,7.807999999999994,0.5489999999999999,20,10,13,6,205,15,33,6,2,0,16,4,6,L,0.2526292682926829,0.18706666666666666,0.23660606060606057,0.0915
56,5,9,0,8,15.981999999999987,16,77,113,110,82,66,16.04299999999999,0.9759999999999995,9.881999999999993,0.6099999999999999,17,7,13,3,78,7,37,3,2,0,11,2.75,6,L,0.20567948717948717,0.13942857142857143,0.26708108108108103,0.20333333333333334
56,5,10,0,2,15.859999999999987,17,86,59,13,49,54,21.715999999999983,5.184999999999996,0.305,1.0979999999999994,20,14,3,6,113,24,3,7,4,0.5,30,4.5,6,L,0.19217699115044246,0.21604166666666663,0.10166666666666667,0.15685714285714286
57,1,1,0,4,25.68099999999998,16,120,107,97,95,41,25.86399999999998,6.282999999999995,0.9149999999999996,0.6099999999999999,17,10,2,3,121,17,2,3,2,0,12,3,6,L,0.21375206611570247,0.36958823529411755,0.4574999999999999,0.20333333333333334
57,1,2,0,3,15.859999999999987,19,85,1,29,35,30,33.488999999999976,0.244,1.1589999999999994,0.7929999999999997,20,1,9,9,166,1,9,9,5,0.5,36,5.25,6,L,0.20174096385542167,0.244,0.12877777777777777,0.08811111111111111
57,2,3,0,10,18.726999999999986,20,102,37,53,59,85,31.231999999999978,4.513999999999997,0.488,0.366,20,16,3,3,150,20,3,3,3,0,16,4,6,L,0.2082133333333333,0.22569999999999998,0.16266666666666665,0.122
57,2,4,0,9,12.50499999999999,16,66,65,72,67,62,13.41999999999999,0.8539999999999996,2.0129999999999986,1.3419999999999992,18,4,8,6,68,4,11,8,4,1,48,4,6,L,0.19735294117647056,0.2135,0.18299999999999997,0.16775
57,3,5,0,1,20.434999999999985,16,119,13,83,19,74,36.84399999999997,0.061,1.524999999999999,0.366,20,1,6,2,187,1,7,2,3,0,18,4.5,6,L,0.19702673796791442,0.061,0.21785714285714286,0.183
57,3,6,0,4,10.918999999999992,17,43,1,40,106,7,44.468999999999966,0.183,0.061,0.183,20,1,1,1,172,1,1,1,2,0,19,4.75,6,L,0.25854069767441856,0.183,0.061,0.183
57,4,7,0,7,12.32199999999999,12,71,24,23,22,16,12.44399999999999,0.244,0.7319999999999998,0.9759999999999995,14,1,4,2,73,1,6,2,6,1,72,6,6,L,0.17046575342465753,0.244,0.122,0.48799999999999977
57,4,8,0,3,15.981999999999987,19,80,25,5,28,111,16.713999999999988,13.54199999999999,16.835999999999988,4.940999999999996,20,18,17,13,83,66,63,23,5,0,18,4.5,6,L,0.2013734939759036,0.20518181818181816,0.2672380952380952,0.2148260869565217
57,5,10,0,6,21.715999999999983,16,106,10,1,5,82,22.813999999999982,0.9149999999999996,5.001999999999996,7.685999999999994,20,5,9,11,114,6,18,31,6,0.5,39,5.25,6,L,0.20012280701754384,0.1525,0.27788888888888885,0.24793548387096773
58,1,1,0,1,24.58299999999998,15,102,81,76,57,80,25.43699999999998,0.427,4.269999999999997,2.622999999999998,18,2,12,6,105,2,27,8,3,0.5,22,3.25,6,L,0.24225714285714284,0.2135,0.15814814814814815,0.3278749999999999
58,1,2,0,7,38.36899999999997,18,178,23,33,64,25,42.57799999999997,2.1349999999999985,1.8299999999999987,1.0369999999999995,20,8,6,7,200,10,7,9,6,0,20,5,6,L,0.21288999999999997,0.21349999999999997,0.2614285714285714,0.11522222222222223
58,2,3,0,4,12.68799999999999,20,76,2,7,25,104,29.58499999999998,3.476999999999997,0.061,1.2199999999999993,20,13,1,5,135,16,1,5,2,0,19,4.75,6,L,0.21914814814814812,0.2173125,0.061,0.244
58,2,4,0,8,25.13199999999998,16,101,115,117,109,38,25.49799999999998,1.4029999999999991,1.8909999999999987,2.561999999999998,18,7,8,8,103,8,8,15,2,0.5,17,2.75,6,L,0.24755339805825238,0.175375,0.236375,0.1708
58,3,5,0,2,40.25999999999997,16,184,55,58,27,49,40.56499999999997,0.6099999999999999,1.4029999999999991,0.244,19,4,5,2,187,5,6,2,4,0.5,29,4.25,6,L,0.21692513368983957,0.122,0.2338333333333333,0.122
58,3,6,0,5,40.19899999999997,15,188,19,67,41,39,67.89299999999994,0.061,0.061,0.8539999999999996,20,1,1,6,326,1,1,7,5,0,20,5,6,L,0.208260736196319,0.061,0.061,0.122
58,4,7,0,10,24.82699999999998,13,115,93,92,85,89,24.88799999999998,0.183,1.2809999999999993,3.842999999999997,14,1,5,8,116,1,6,11,3,1,36,3,6,L,0.21455172413793103,0.183,0.21349999999999997,0.34936363636363627
58,4,8,0,6,17.689999999999987,16,91,5,10,6,9,19.519999999999985,0.7319999999999998,0.122,7.807999999999994,20,5,1,13,105,6,1,35,6,1,72,6,6,L,0.1859047619047619,0.122,0.122,0.22308571428571428
58,5,10,0,7,13.663999999999989,19,70,13,17,23,18,19.214999999999986,0.5489999999999999,2.9279999999999977,0.9149999999999996,20,4,9,4,97,4,11,4,6,1,72,6,6,L,0.19809278350515463,0.13724999999999998,0.26618181818181813,0.22874999999999995
59,1,1,0,7,7.624999999999994,4,45,18,16,24,23,8.051999999999994,3.1109999999999975,0.122,0.122,7,3,2,1,48,9,2,1,6,1,72,6,6,L,0.16774999999999998,0.34566666666666657,0.061,0.122
59,1,2,0,4,18.726999999999986,19,119,107,104,7,3,20.922999999999984,2.500999999999998,3.659999999999997,4.7579999999999965,20,7,12,15,131,10,19,27,2,0,16,4,6,L,0.1597175572519084,0.2501,0.1926315789473684,0.17622222222222222
59,2,3,0,3,18.238999999999987,20,93,32,30,63,6,18.360999999999986,5.611999999999996,2.500999999999998,4.086999999999997,20,15,9,13,94,28,11,25,5,0,20,5,6,L,0.19532978723404254,0.2004285714285714,0.22736363636363635,0.16348
59,2,4,0,2,14.273999999999988,18,62,57,52,17,14,16.22599999999999,2.9889999999999977,8.539999999999994,3.903999999999997,20,11,16,9,68,15,36,12,4,0,20,5,6,L,0.23861764705882352,0.19926666666666668,0.2372222222222222,0.3253333333333333
59,3,5,0,10,10.186999999999992,12,44,87,22,17,18,13.907999999999989,2.2569999999999983,4.330999999999997,3.9649999999999967,20,6,7,7,65,10,14,26,3,0.5,39,5.25,6,L,0.21396923076923074,0.22569999999999996,0.30935714285714283,0.1525
59,3,6,0,8,22.691999999999982,19,114,120,111,112,68,24.09499999999998,3.659999999999997,3.781999999999997,0.244,20,11,12,1,120,16,17,1,2,0.5,16,2.5,6,L,0.20079166666666665,0.22874999999999998,0.22247058823529411,0.244
