Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,Cho_0,RT_0,OB_0,AS_0,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
79,1,2,0,0,0,0,0,55,54,29,32,0.122,3.2329999999999974,0.122,0.488,1,15,2,3,1,19,2,3,0,0,18,87,27.266999999999978,20,125,4.5,6,L,0.21737301587301586,0.1701578947368421,0.061,0.16266666666666665
79,2,3,0,0,0,0,0,118,11,25,6,0.7929999999999997,2.3179999999999983,4.086999999999997,10.064999999999992,4,10,11,15,4,14,16,41,0,0,19,87,10.308999999999992,17,48,4.75,6,L,0.2135,0.16557142857142856,0.2554375,0.24548780487804875
79,2,4,0,0,0,0,0,20,81,104,74,0.6099999999999999,0.061,0.7929999999999997,0.061,3,1,7,1,3,1,7,1,0,0,14,45,33.488999999999976,20,152,3.5,6,L,0.21999354838709675,0.061,0.11328571428571428,0.061
79,3,5,0,0,0,0,0,30,7,10,2,2.0739999999999985,0.488,0.7319999999999998,1.524999999999999,11,3,6,7,13,3,6,10,0,0.5,41,93,12.26099999999999,19,62,5.75,6,L,0.19113333333333332,0.16266666666666665,0.122,0.1525
79,3,6,0,0,0,0,0,60,106,17,15,2.0739999999999985,2.9889999999999977,0.5489999999999999,0.5489999999999999,11,12,1,6,14,15,1,6,0,0,18,58,7.8689999999999936,14,38,4.5,6,L,0.19121153846153846,0.19926666666666665,0.5489999999999999,0.0915
79,4,7,0,0,0,0,0,19,24,79,107,0.5489999999999999,6.465999999999995,1.585999999999999,1.2809999999999993,2,15,7,6,2,34,8,6,0,0,17,13,7.136999999999994,14,32,4.25,6,L,0.22605882352941176,0.19017647058823528,0.19824999999999998,0.2135
79,4,8,0,0,0,0,0,96,6,117,36,4.574999999999997,2.3789999999999982,3.0499999999999976,0.183,16,11,11,1,27,13,16,1,0,0,16,3,3.476999999999997,9,16,4,6,L,0.18725581395348836,0.183,0.190625,0.183
79,5,9,0,0,0,0,0,23,111,110,13,2.3179999999999983,2.3179999999999983,0.7929999999999997,2.3179999999999983,7,12,6,10,8,14,6,14,0,0,16,76,9.576999999999993,17,52,4,6,L,0.19824999999999998,0.16557142857142856,0.13216666666666665,0.16557142857142856
79,5,10,0,0,0,0,0,9,5,64,28,2.3789999999999982,9.454999999999993,3.1109999999999975,1.524999999999999,14,17,9,9,16,42,10,9,0,0,21,36,13.968999999999989,18,71,5.25,6,L,0.1879080459770115,0.2251190476190476,0.3110999999999999,0.16944444444444445
80,1,1,0,0,0,0,0,37,77,80,105,0.244,1.0979999999999994,3.9649999999999967,0.122,3,5,12,1,3,5,14,1,0,0,13,40,38.06399999999997,20,166,3.25,6,L,0.22667455621301774,0.2196,0.28321428571428564,0.122
80,1,2,0,0,0,0,0,25,117,111,61,0.183,2.744999999999998,2.0129999999999986,0.8539999999999996,2,11,10,4,2,13,11,4,0,0,13,89,14.151999999999989,19,85,3.25,6,L,0.16477011494252872,0.21115384615384614,0.18299999999999997,0.21349999999999997
80,2,3,0,0,0,0,0,62,95,41,42,0.305,3.537999999999997,0.244,2.439999999999998,3,14,2,7,3,16,2,9,0,0,17,91,15.127999999999988,19,78,4.25,6,L,0.19053086419753085,0.22112499999999996,0.122,0.2711111111111111
80,2,4,0,0,0,0,0,33,27,8,2,1.2199999999999993,1.0979999999999994,0.122,6.282999999999995,7,7,2,15,8,7,2,26,0,0,22,80,12.07799999999999,18,48,5.5,6,L,0.23746428571428568,0.15685714285714283,0.061,0.2416538461538461
80,3,5,0,0,0,0,0,14,93,70,39,1.7079999999999989,8.295999999999994,0.366,0.6709999999999998,8,15,4,3,9,27,4,4,0,0,18,62,15.615999999999987,17,76,4.5,6,L,0.20381176470588233,0.3072592592592592,0.0915,0.16775
80,3,6,0,0,0,0,0,3,6,60,12,2.1349999999999985,0.122,0.9759999999999995,0.6709999999999998,8,1,5,3,9,1,5,3,0,0.5,40,5,26.90099999999998,20,124,5.5,6,L,0.21831578947368419,0.122,0.19519999999999998,0.22366666666666665
80,4,7,0,0,0,0,0,34,58,23,86,0.183,0.7319999999999998,0.061,0.122,1,3,1,2,1,3,1,2,0,0,18,27,59.84099999999995,20,250,4.5,6,L,0.23913944223107567,0.244,0.061,0.061
80,4,8,0,0,0,0,0,10,7,5,76,0.061,1.3419999999999992,3.903999999999997,12.44399999999999,1,7,11,16,1,9,21,61,0,0.5,39,40,10.735999999999992,14,51,5.25,6,L,0.20763461538461536,0.1491111111111111,0.1859047619047619,0.204
80,5,9,0,0,0,0,0,4,3,6,45,2.0739999999999985,3.537999999999997,0.061,2.2569999999999983,8,12,1,10,10,23,1,12,0,0.5,41,11,3.598999999999997,11,18,5.75,6,L,0.20260714285714285,0.15382608695652172,0.061,0.18808333333333332
80,5,10,0,0,0,0,0,20,31,14,13,0.183,3.0499999999999976,0.9149999999999996,0.122,1,14,6,1,1,23,7,1,0,0.5,41,63,12.44399999999999,17,60,5.75,6,L,0.207,0.1326086956521739,0.1307142857142857,0.122
81,1,1,0,0,0,0,0,100,98,99,95,4.025999999999997,2.3179999999999983,2.1959999999999984,0.488,12,13,6,3,16,16,6,3,0,0.5,15,94,9.332999999999993,18,44,2.25,6,L,0.22265,0.144875,0.366,0.16266666666666665
81,1,2,0,0,0,0,0,5,69,113,111,0.427,0.244,0.244,0.183,1,1,2,2,1,1,2,2,0,0,14,34,55.997999999999955,20,247,3.5,6,L,0.22752016129032254,0.244,0.122,0.0915
81,2,3,0,0,0,0,0,111,3,41,52,1.2809999999999993,0.9759999999999995,0.122,0.8539999999999996,5,6,1,5,7,6,1,6,0,0,17,109,25.98599999999998,20,127,4.25,6,L,0.20348507462686566,0.16266666666666665,0.122,0.14233333333333334
81,2,4,0,0,0,0,0,104,64,19,87,0.9759999999999995,0.488,0.183,3.598999999999997,4,4,1,11,4,4,1,13,0,0,15,68,33.183999999999976,20,133,3.75,6,L,0.24934306569343062,0.122,0.183,0.2768461538461538
81,3,5,0,0,0,0,0,43,16,52,54,0.7319999999999998,3.9649999999999967,6.099999999999995,3.0499999999999976,4,14,12,14,4,19,18,15,0,0,19,46,27.998999999999977,19,130,4.75,6,L,0.21441044776119403,0.20868421052631578,0.33888888888888885,0.2033333333333333
81,3,6,0,0,0,0,0,99,10,31,26,0.8539999999999996,0.122,1.463999999999999,1.0369999999999995,4,1,6,7,4,1,6,7,0,0,18,4,14.395999999999988,18,80,4.5,6,L,0.18154761904761904,0.122,0.244,0.14814285714285713
81,4,7,0,0,0,0,0,118,69,68,15,1.3419999999999992,0.488,1.2809999999999993,1.0979999999999994,10,3,3,3,11,3,3,3,0,0,16,32,12.68799999999999,18,66,4,6,L,0.1822077922077922,0.16266666666666665,0.4269999999999999,0.36599999999999994
81,4,8,0,0,0,0,0,6,2,39,38,8.783999999999994,1.9519999999999986,0.061,1.3419999999999992,12,6,1,9,33,6,1,10,0,0,22,45,8.234999999999994,13,36,5.5,6,L,0.24665217391304345,0.32533333333333325,0.061,0.13419999999999999
81,5,9,0,0,0,0,0,3,2,112,6,2.9889999999999977,22.691999999999982,0.7319999999999998,0.7929999999999997,12,17,6,4,13,100,6,4,0,0.5,38,37,24.39999999999998,18,112,5,6,L,0.21911199999999997,0.22691999999999998,0.122,0.19824999999999998
81,5,10,0,0,0,0,0,21,15,18,92,1.7079999999999989,0.061,0.5489999999999999,2.1349999999999985,10,1,3,8,12,1,3,12,0,0.5,39,63,6.770999999999995,15,31,5.25,6,L,0.19718604651162788,0.061,0.183,0.17791666666666667
82,1,1,0,0,0,0,0,113,115,18,26,0.427,0.5489999999999999,0.488,0.6709999999999998,4,3,3,2,4,3,3,2,0,0,15,70,45.688999999999965,20,208,3.75,6,L,0.21752830188679242,0.183,0.16266666666666665,0.33549999999999996
82,1,2,0,0,0,0,0,81,44,6,55,2.561999999999998,1.8909999999999987,0.9149999999999996,2.3179999999999983,12,9,4,9,12,9,4,11,0,0,18,105,16.10399999999999,20,84,4.5,6,L,0.19443749999999999,0.2101111111111111,0.22875,0.2107272727272727
82,2,3,0,0,0,0,0,29,100,62,31,0.488,0.488,1.524999999999999,0.7319999999999998,2,1,7,5,2,1,7,5,0,0,16,85,14.639999999999988,19,77,4,6,L,0.19149367088607594,0.488,0.21785714285714283,0.1464
82,2,4,0,0,0,0,0,58,47,45,43,18.909999999999986,0.122,0.7929999999999997,0.427,19,2,5,1,83,2,6,1,0,0.5,34,13,5.001999999999996,12,19,4.75,6,L,0.23443137254901958,0.061,0.13216666666666665,0.427
82,3,5,0,0,0,0,0,80,13,16,78,4.208999999999997,1.7689999999999988,2.9889999999999977,0.061,11,8,8,1,22,8,9,1,0,0,18,81,6.343999999999995,17,31,4.5,6,L,0.1991132075471698,0.221125,0.3321111111111111,0.061
82,3,6,0,0,0,0,0,1,4,8,115,2.683999999999998,0.061,0.5489999999999999,33.732999999999976,8,1,5,16,8,1,5,156,0,0.5,38,36,7.563999999999994,18,40,5,6,L,0.2135,0.061,0.1098,0.21623717948717947
82,4,7,0,0,0,0,0,85,63,114,27,1.4029999999999991,0.5489999999999999,2.8669999999999978,0.6099999999999999,5,2,12,4,5,3,17,4,0,0,14,112,7.685999999999994,16,44,3.5,6,L,0.18548979591836734,0.183,0.1686470588235294,0.1525
82,4,8,0,0,0,0,0,24,37,14,20,1.1589999999999994,0.5489999999999999,6.587999999999995,2.439999999999998,5,6,15,11,5,6,29,15,0,0.5,41,56,10.064999999999992,18,63,5.75,6,L,0.16505882352941176,0.0915,0.22717241379310343,0.16266666666666665
82,5,9,0,0,0,0,0,2,5,4,49,1.2809999999999993,4.7579999999999965,6.587999999999995,0.061,7,13,15,1,7,23,36,1,0,0.5,40,37,8.051999999999994,19,43,5.5,6,L,0.18666,0.20686956521739128,0.183,0.061
82,5,10,0,0,0,0,0,110,31,62,17,2.3179999999999983,0.5489999999999999,0.061,0.427,10,5,1,4,11,5,1,4,0,0,17,119,22.691999999999982,16,82,4.25,6,L,0.2689247311827957,0.1098,0.061,0.10675
83,1,1,0,0,0,0,0,6,25,32,26,0.9149999999999996,15.859999999999987,0.9759999999999995,0.5489999999999999,4,18,2,1,5,57,2,1,0,0.5,36,75,29.340999999999976,20,131,5.25,6,L,0.2224705882352941,0.2782456140350877,0.4879999999999999,0.5489999999999999
83,1,2,0,0,0,0,0,57,103,38,99,0.8539999999999996,3.2329999999999974,1.8909999999999987,2.622999999999998,5,12,11,10,5,15,11,10,0,0,13,104,14.395999999999988,20,79,3.25,6,L,0.18154761904761904,0.21553333333333333,0.1719090909090909,0.2623
83,2,3,0,0,0,0,0,5,39,2,4,3.2329999999999974,0.6099999999999999,1.0369999999999995,0.366,11,2,4,2,16,3,4,2,0,0.5,41,102,10.796999999999992,16,59,5.75,6,L,0.18706666666666666,0.20333333333333334,0.25925,0.183
83,2,4,0,0,0,0,0,111,120,17,21,2.0129999999999986,3.1109999999999975,1.585999999999999,4.940999999999996,7,11,11,13,9,14,13,31,0,0,16,109,8.844999999999994,18,39,4,6,L,0.22620833333333332,0.2222142857142857,0.122,0.15938709677419352
83,3,5,0,0,0,0,0,47,10,6,2,1.7689999999999988,1.4029999999999991,0.183,3.720999999999997,12,6,2,11,14,6,2,15,0,0.5,41,54,11.89499999999999,18,61,5.75,6,L,0.18218666666666666,0.2338333333333333,0.0915,0.24806666666666663
83,3,6,0,0,0,0,0,20,101,19,75,0.7929999999999997,1.3419999999999992,0.122,1.0369999999999995,2,7,1,5,2,8,1,6,0,0,17,27,23.301999999999982,20,121,4.25,6,L,0.19589430894308943,0.16775,0.122,0.17283333333333334
83,4,7,0,0,0,0,0,77,1,58,3,0.488,11.589999999999991,0.9149999999999996,0.244,4,15,5,3,4,57,5,3,0,0,19,81,8.356999999999994,17,44,4.75,6,L,0.18427083333333333,0.2033333333333333,0.18299999999999997,0.08133333333333333
83,4,8,0,0,0,0,0,33,28,96,19,1.0979999999999994,0.183,0.488,2.500999999999998,6,1,2,9,7,1,2,13,0,0,19,18,11.83399999999999,14,53,4.75,6,L,0.21553333333333333,0.183,0.244,0.19238461538461538
83,5,9,0,0,0,0,0,43,99,104,108,0.6709999999999998,0.061,2.3789999999999982,2.805999999999998,1,1,9,13,1,1,9,17,0,0.5,17,106,8.783999999999994,18,52,2.75,6,L,0.17839622641509434,0.061,0.26433333333333325,0.16505882352941176
83,5,10,0,0,0,0,0,35,26,20,16,0.9759999999999995,0.5489999999999999,0.183,0.7319999999999998,4,1,1,4,4,1,1,4,0,0,22,33,18.177999999999987,20,90,5.5,6,L,0.2037659574468085,0.5489999999999999,0.183,0.183
84,1,1,0,0,0,0,0,53,87,92,40,0.244,1.4029999999999991,1.7689999999999988,0.7319999999999998,2,8,10,1,2,9,13,1,0,0,15,20,31.475999999999974,20,145,3.75,6,L,0.21578231292517006,0.15588888888888888,0.13607692307692307,0.7319999999999998
84,1,2,0,0,0,0,0,70,67,103,82,0.6099999999999999,0.122,3.842999999999997,0.305,4,1,11,2,5,1,20,2,0,0,13,79,17.445999999999987,19,73,3.25,6,L,0.23148717948717945,0.122,0.19215,0.1525
84,2,3,0,0,0,0,0,10,37,5,2,0.6709999999999998,1.7079999999999989,0.244,5.672999999999996,4,6,1,16,4,6,1,28,0,0.5,41,39,27.08399999999998,20,138,5.75,6,L,0.19545774647887323,0.2846666666666666,0.244,0.20260714285714285
84,2,4,0,0,0,0,0,86,25,116,92,0.305,0.305,0.305,0.7319999999999998,1,2,4,4,1,3,4,5,0,0,13,90,24.94899999999998,20,129,3.25,6,L,0.19426153846153846,0.10166666666666667,0.07625,0.1464
84,3,5,0,0,0,0,0,73,40,77,41,8.905999999999993,0.427,5.001999999999996,1.3419999999999992,16,2,15,5,45,2,20,6,0,0,16,5,8.173999999999994,16,54,4,6,L,0.1725252525252525,0.2135,0.25009999999999993,0.22366666666666665
84,3,6,0,0,0,0,0,33,32,19,108,1.8909999999999987,0.6709999999999998,0.9759999999999995,2.3179999999999983,7,2,7,7,8,3,9,8,0,0,18,101,24.09499999999998,19,107,4.5,6,L,0.22596521739130432,0.22366666666666665,0.10844444444444444,0.28974999999999995
84,4,7,0,0,0,0,0,31,29,18,58,0.305,2.1349999999999985,0.488,5.367999999999996,1,7,3,13,1,10,3,24,0,0,20,14,15.432999999999987,18,74,5,6,L,0.20983999999999997,0.2135,0.16266666666666665,0.22366666666666665
84,4,8,0,0,0,0,0,84,42,8,7,0.6099999999999999,0.5489999999999999,0.8539999999999996,7.990999999999993,4,3,4,16,4,3,4,36,0,0,20,120,25.92499999999998,19,134,5,6,L,0.19228260869565217,0.183,0.2135,0.2219722222222222
84,5,9,0,0,0,0,0,38,79,44,20,0.9149999999999996,0.183,0.7319999999999998,0.305,6,1,3,2,6,1,3,2,0,0,19,37,13.968999999999989,18,87,4.75,6,L,0.16004301075268818,0.183,0.244,0.1525
84,5,10,0,0,0,0,0,33,8,99,5,0.427,0.7929999999999997,0.488,1.463999999999999,1,2,3,6,1,2,3,8,0,0,19,27,26.41299999999998,17,113,4.75,6,L,0.23543859649122806,0.39649999999999996,0.16266666666666665,0.183
85,1,1,0,0,0,0,0,33,13,97,102,1.8299999999999987,2.3179999999999983,3.781999999999997,3.537999999999997,7,6,15,11,8,6,20,16,0,0,15,100,8.295999999999994,15,39,3.75,6,L,0.21544680851063827,0.38633333333333325,0.1891,0.221125
85,1,2,0,0,0,0,0,118,90,41,62,0.122,0.9149999999999996,1.1589999999999994,0.6709999999999998,1,3,3,3,1,3,3,4,0,0,14,114,47.51899999999996,19,202,3.5,6,L,0.2346847290640394,0.305,0.3863333333333332,0.16775
85,2,3,0,0,0,0,0,1,52,37,39,7.136999999999994,3.3549999999999973,0.244,7.746999999999994,16,12,2,15,26,14,2,36,0,0,20,12,11.162999999999991,17,55,5,6,L,0.22592592592592592,0.23964285714285713,0.122,0.21519444444444444
85,2,4,0,0,0,0,0,63,30,95,70,0.7319999999999998,1.4029999999999991,1.1589999999999994,1.1589999999999994,3,6,4,5,3,7,5,5,0,0,16,115,10.430999999999992,16,56,4,6,L,0.18920338983050847,0.20042857142857143,0.2318,0.2318
85,3,5,0,0,0,0,0,80,77,1,26,1.585999999999999,1.585999999999999,5.7949999999999955,3.598999999999997,8,10,16,15,8,12,31,24,0,0,17,10,6.526999999999995,14,32,4.25,6,L,0.20282499999999998,0.13216666666666665,0.18693548387096773,0.14995833333333333
85,3,6,0,0,0,0,0,14,15,48,19,2.0129999999999986,1.8299999999999987,4.025999999999997,0.183,10,8,13,1,12,11,19,1,0,0.5,41,95,11.406999999999991,18,57,5.75,6,L,0.1944927536231884,0.16636363636363635,0.21189473684210525,0.183
85,4,7,0,0,0,0,0,72,61,83,69,0.6099999999999999,0.9759999999999995,0.366,0.7929999999999997,4,6,2,6,4,6,2,6,0,0.5,27,41,10.125999999999992,15,53,3.75,6,L,0.18835087719298246,0.16266666666666665,0.183,0.13216666666666665
85,4,8,0,0,0,0,0,52,91,1,32,0.8539999999999996,1.646999999999999,3.1719999999999975,0.6709999999999998,6,7,12,4,6,7,16,4,0,0,18,7,7.807999999999994,18,40,4.5,6,L,0.18830434782608696,0.2352857142857143,0.19824999999999995,0.16775
85,5,9,0,0,0,0,0,5,3,57,107,0.6099999999999999,2.1959999999999984,0.366,0.122,1,10,3,2,1,13,4,2,0,0,18,8,57.400999999999954,20,248,4.5,6,L,0.2329759036144578,0.16892307692307693,0.0915,0.061
85,5,10,0,0,0,0,0,118,86,63,19,0.5489999999999999,0.366,1.2199999999999993,1.1589999999999994,4,2,7,6,5,2,7,7,0,0,15,71,17.079999999999988,18,70,3.75,6,L,0.2350533333333333,0.183,0.1742857142857143,0.16557142857142856
86,1,1,0,0,0,0,0,46,103,8,53,0.366,1.8299999999999987,0.183,1.7689999999999988,1,12,2,8,1,14,2,9,0,0,17,93,22.874999999999982,20,113,4.25,6,L,0.20386842105263156,0.1307142857142857,0.0915,0.19655555555555554
86,1,2,0,0,0,0,0,116,68,79,24,8.661999999999994,1.646999999999999,3.476999999999997,0.061,17,6,12,1,45,6,19,1,0,0,15,16,7.685999999999994,15,34,3.75,6,L,0.2069367088607595,0.27449999999999997,0.183,0.061
86,2,3,0,0,0,0,0,116,112,67,65,1.2809999999999993,0.122,2.0129999999999986,1.7079999999999989,7,1,10,6,8,1,11,7,0,0,12,117,15.920999999999987,19,85,3,6,L,0.18496774193548388,0.122,0.183,0.244
86,2,4,0,0,0,0,0,106,88,108,15,25.37599999999998,0.305,0.061,0.488,19,1,1,4,114,1,1,4,0,0,13,13,2.622999999999998,6,9,3.25,6,L,0.2276341463414634,0.305,0.061,0.122
86,3,5,0,0,0,0,0,78,59,27,28,0.7319999999999998,0.7929999999999997,0.427,0.6099999999999999,3,5,2,4,3,5,2,4,0,0,17,56,40.50399999999997,20,184,4.25,6,L,0.2205133689839572,0.1586,0.2135,0.1525
86,3,6,0,0,0,0,0,115,92,3,66,0.061,0.183,0.183,1.8909999999999987,1,2,1,6,1,2,1,6,0,0,15,88,36.72199999999997,20,169,3.75,6,L,0.2163705882352941,0.0915,0.183,0.3151666666666666
86,4,7,0,0,0,0,0,70,72,3,4,1.0369999999999995,2.805999999999998,3.537999999999997,0.061,4,11,11,1,4,18,14,1,0,0,20,85,7.624999999999994,15,33,5,6,L,0.2341081081081081,0.15588888888888888,0.25271428571428567,0.061
86,4,8,0,0,0,0,0,37,46,109,73,0.061,1.7079999999999989,2.1349999999999985,0.061,1,4,9,1,1,4,12,1,0,0,15,53,58.49899999999995,20,259,3.75,6,L,0.2252307692307692,0.4269999999999999,0.17791666666666664,0.061
86,5,9,0,0,0,0,0,43,42,48,17,0.183,3.1719999999999975,11.650999999999991,0.244,1,9,15,1,1,11,50,1,0,0.5,36,66,23.85099999999998,18,125,5.25,6,L,0.19074603174603175,0.2883636363636363,0.23301999999999998,0.244
86,5,10,0,0,0,0,0,116,8,29,120,0.8539999999999996,0.244,1.463999999999999,2.683999999999998,5,1,8,9,5,1,11,13,0,0,15,73,14.639999999999988,18,62,3.75,6,L,0.23125373134328356,0.244,0.1330909090909091,0.20646153846153845
87,1,1,0,0,0,0,0,39,60,94,113,0.9759999999999995,1.9519999999999986,0.5489999999999999,1.2809999999999993,4,8,3,6,4,9,3,6,0,0,14,93,43.00499999999997,20,206,3.5,6,L,0.20943333333333333,0.21688888888888888,0.183,0.2135
87,1,2,0,0,0,0,0,35,19,74,31,1.2199999999999993,2.622999999999998,0.183,1.8909999999999987,3,14,1,11,3,15,1,11,0,0,19,64,31.719999999999974,20,141,4.75,6,L,0.22874999999999998,0.17486666666666667,0.183,0.1719090909090909
87,2,3,0,0,0,0,0,23,115,30,56,0.183,4.330999999999997,1.646999999999999,0.7929999999999997,3,15,8,2,3,19,8,2,0,0,17,118,8.478999999999994,14,39,4.25,6,L,0.20623809523809522,0.22794736842105262,0.20587499999999997,0.39649999999999985
87,2,4,0,0,0,0,0,97,70,7,44,1.0979999999999994,2.3789999999999982,1.0369999999999995,0.183,5,14,7,2,5,15,8,2,0,0,17,8,13.41999999999999,16,57,4.25,6,L,0.23416129032258062,0.1586,0.129625,0.0915
87,3,5,0,0,0,0,0,11,59,117,75,0.183,1.0979999999999994,0.6099999999999999,0.427,1,5,4,5,1,6,4,5,0,0,15,51,52.03299999999996,20,220,3.75,6,L,0.23627149321266966,0.18299999999999997,0.1525,0.0854
87,3,6,0,0,0,0,0,101,62,15,95,1.8909999999999987,1.3419999999999992,4.208999999999997,0.5489999999999999,9,6,12,4,9,6,22,4,0,0,15,16,6.648999999999995,14,34,3.75,6,L,0.1986046511627907,0.22366666666666665,0.1913181818181818,0.13724999999999998
87,4,7,0,0,0,0,0,81,14,75,78,0.122,0.9149999999999996,0.6099999999999999,0.305,1,2,5,3,1,2,5,3,0,0.5,24,21,15.859999999999987,18,73,3.75,6,L,0.21597297297297297,0.4574999999999998,0.122,0.10166666666666667
87,4,8,0,0,0,0,0,109,94,50,52,8.966999999999993,0.061,0.061,1.3419999999999992,18,1,1,4,43,1,1,4,0,0,13,4,7.075999999999994,15,24,3.25,6,L,0.23944776119402983,0.061,0.061,0.3354999999999999
87,5,9,0,0,0,0,0,76,78,11,6,1.9519999999999986,1.7079999999999989,1.0979999999999994,0.6709999999999998,9,7,2,3,12,8,2,3,0,0,18,54,10.857999999999992,17,50,4.5,6,L,0.20661290322580644,0.2135,0.5489999999999999,0.22366666666666665
87,5,10,0,0,0,0,0,16,65,94,116,0.427,2.805999999999998,1.4029999999999991,0.244,3,8,6,2,3,10,7,2,0,0,15,21,35.135999999999974,20,165,3.75,6,L,0.2116845238095238,0.2805999999999999,0.20042857142857143,0.122
88,1,1,0,0,0,0,0,78,61,17,72,1.2199999999999993,1.1589999999999994,2.8669999999999978,6.648999999999995,6,5,12,13,8,6,19,27,0,0,17,120,15.066999999999988,18,73,4.25,6,L,0.20107407407407407,0.19316666666666665,0.15089473684210525,0.24625925925925923
88,1,2,0,0,0,0,0,4,86,98,105,0.9759999999999995,1.646999999999999,1.1589999999999994,0.9759999999999995,3,9,9,5,3,11,9,5,0,0,13,106,19.763999999999985,19,91,3.25,6,L,0.2206382978723404,0.14972727272727274,0.12877777777777777,0.19519999999999998
88,2,3,0,0,0,0,0,97,90,89,15,0.8539999999999996,4.452999999999997,0.8539999999999996,1.463999999999999,7,12,6,6,9,22,6,6,0,0,14,105,13.35899999999999,19,56,3.5,6,L,0.21866153846153843,0.2024090909090909,0.14233333333333334,0.244
88,2,4,0,0,0,0,0,45,5,72,42,1.4029999999999991,0.427,0.7319999999999998,0.061,7,1,2,1,8,1,2,1,0,0,20,116,41.78499999999997,20,176,5,6,L,0.2347173913043478,0.427,0.366,0.061
88,3,5,0,0,0,0,0,30,7,85,106,0.366,18.360999999999986,0.122,0.061,1,17,1,1,1,90,1,1,0,0,16,50,9.088999999999993,17,42,4,6,L,0.21988372093023256,0.2040111111111111,0.122,0.061
88,3,6,0,0,0,0,0,18,116,79,73,5.977999999999995,11.345999999999991,0.061,1.0369999999999995,14,16,1,6,26,57,1,8,0,0,14,21,8.295999999999994,15,43,3.5,6,L,0.2068695652173913,0.19905263157894737,0.061,0.129625
88,4,7,0,0,0,0,0,1,101,46,41,4.208999999999997,12.07799999999999,0.488,1.7689999999999988,15,17,4,4,22,58,4,4,0,0,18,9,7.624999999999994,17,51,4.5,6,L,0.16210958904109588,0.2082413793103448,0.122,0.4422499999999999
88,4,8,0,0,0,0,0,84,79,21,58,0.6099999999999999,1.3419999999999992,5.001999999999996,0.488,5,6,12,3,5,6,24,3,0,0,16,54,10.186999999999992,18,44,4,6,L,0.2203469387755102,0.22366666666666665,0.20841666666666664,0.16266666666666665
88,5,9,0,0,0,0,0,40,43,6,5,3.1109999999999975,4.879999999999996,3.659999999999997,0.366,13,14,12,1,18,22,15,1,0,0,22,38,35.135999999999974,17,144,5.5,6,L,0.23609259259259258,0.2218181818181818,0.24399999999999997,0.366
88,5,10,0,0,0,0,0,116,25,18,17,0.7929999999999997,0.061,0.183,9.332999999999993,5,1,2,15,7,1,2,40,0,0,19,84,26.16899999999998,20,112,4.75,6,L,0.22657142857142856,0.061,0.0915,0.23332499999999998
89,1,1,0,0,0,0,0,88,71,106,99,2.3789999999999982,1.2199999999999993,0.8539999999999996,4.086999999999997,11,7,7,12,13,7,8,27,0,0,11,92,13.846999999999989,19,69,2.75,6,L,0.1978780487804878,0.1742857142857143,0.10675,0.15137037037037035
89,1,2,0,0,0,0,0,116,41,118,53,2.3179999999999983,0.6099999999999999,0.6709999999999998,2.744999999999998,9,6,2,11,11,6,2,11,0,0,13,42,20.861999999999984,20,106,3.25,6,L,0.19811965811965812,0.10166666666666667,0.3355,0.24954545454545454
89,2,3,0,0,0,0,0,2,7,84,40,4.7579999999999965,1.8909999999999987,10.735999999999992,0.061,13,9,15,1,20,11,51,1,0,0,20,48,8.478999999999994,15,42,5,6,L,0.2135,0.1719090909090909,0.21050980392156862,0.061
89,2,4,0,0,0,0,0,88,66,31,22,1.2199999999999993,2.2569999999999983,0.488,0.183,6,13,2,2,6,15,2,2,0,0,18,30,24.70499999999998,19,111,4.5,6,L,0.22158119658119657,0.15046666666666667,0.244,0.0915
89,3,5,0,0,0,0,0,14,91,94,18,2.1349999999999985,7.624999999999994,0.8539999999999996,0.244,9,15,5,1,11,37,5,1,0,0,18,69,8.234999999999994,18,44,4.5,6,L,0.18854545454545454,0.20608108108108106,0.1708,0.244
89,3,6,0,0,0,0,0,41,39,6,104,9.027999999999993,1.4029999999999991,3.1719999999999975,6.8929999999999945,16,5,9,15,40,6,12,27,0,0,18,2,10.003999999999992,16,50,4.5,6,L,0.21146666666666666,0.23383333333333334,0.2643333333333333,0.25529629629629624
89,4,7,0,0,0,0,0,29,17,80,16,1.1589999999999994,3.781999999999997,0.366,0.6099999999999999,6,14,3,2,7,20,3,2,0,0,20,20,11.77299999999999,16,50,5,6,L,0.22687719298245612,0.1891,0.122,0.305
89,4,8,0,0,0,0,0,2,9,111,10,0.122,4.391999999999997,0.061,0.6709999999999998,1,15,1,2,1,22,1,2,0,0.5,38,43,12.56599999999999,17,55,5,6,L,0.22657142857142856,0.19963636363636364,0.061,0.3354999999999999
89,5,9,0,0,0,0,0,8,12,6,51,0.061,1.1589999999999994,8.478999999999994,0.061,1,8,16,1,1,8,45,1,0,0.5,40,105,20.007999999999985,17,88,5.5,6,L,0.22549438202247188,0.144875,0.1884222222222222,0.061
